Indicator Name,Indicator Code,Country Name,Country Code,Year,Value,Disaggregation
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nicaragua,NIC,1977,6.301,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nicaragua,NIC,1976,6.407,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nicaragua,NIC,1975,6.499,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nicaragua,NIC,1974,6.576,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nicaragua,NIC,1973,6.652,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nicaragua,NIC,1972,6.708,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nicaragua,NIC,1971,6.764,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nicaragua,NIC,1970,6.811,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nicaragua,NIC,1969,6.855,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nicaragua,NIC,1968,6.907,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nicaragua,NIC,1967,6.953,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nicaragua,NIC,1966,6.988,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nicaragua,NIC,1965,7.034,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nicaragua,NIC,1964,7.069,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nicaragua,NIC,1963,7.108,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nicaragua,NIC,1962,7.128,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nicaragua,NIC,1961,7.149,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nicaragua,NIC,1960,7.159,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Niger,NER,2021,6.82,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Niger,NER,2020,6.892,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Niger,NER,2019,6.961,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Niger,NER,2018,7.023,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Niger,NER,2017,7.084,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Niger,NER,2016,7.141,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Niger,NER,2015,7.211,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Niger,NER,2014,7.279,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Niger,NER,2013,7.344,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Niger,NER,2012,7.4,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Niger,NER,2011,7.449,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Niger,NER,2010,7.485,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Niger,NER,2009,7.513,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Niger,NER,2008,7.539,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Niger,NER,2007,7.559,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Niger,NER,2006,7.579,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Niger,NER,2005,7.615,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Niger,NER,2004,7.634,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Niger,NER,2003,7.654,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Niger,NER,2002,7.671,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Niger,NER,2001,7.695,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Niger,NER,2000,7.732,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Niger,NER,1999,7.752,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Niger,NER,1998,7.762,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Niger,NER,1997,7.759,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Niger,NER,1996,7.762,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Niger,NER,1995,7.776,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Niger,NER,1994,7.786,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Niger,NER,1993,7.79,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Niger,NER,1992,7.795,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Niger,NER,1991,7.798,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Niger,NER,1990,7.806,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Niger,NER,1989,7.818,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Niger,NER,1988,7.841,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Niger,NER,1987,7.871,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Niger,NER,1986,7.904,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Niger,NER,1985,7.932,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Niger,NER,1984,7.921,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Niger,NER,1983,7.902,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Niger,NER,1982,7.862,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Niger,NER,1981,7.822,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Niger,NER,1980,7.782,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Niger,NER,1979,7.722,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Niger,NER,1978,7.662,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Niger,NER,1977,7.595,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Niger,NER,1976,7.563,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Niger,NER,1975,7.539,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Niger,NER,1974,7.539,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Niger,NER,1973,7.529,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Niger,NER,1972,7.523,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Niger,NER,1971,7.518,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Niger,NER,1970,7.514,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Niger,NER,1969,7.506,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Niger,NER,1968,7.497,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Niger,NER,1967,7.49,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Niger,NER,1966,7.481,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Niger,NER,1965,7.466,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Niger,NER,1964,7.48,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Niger,NER,1963,7.489,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Niger,NER,1962,7.501,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Niger,NER,1961,7.512,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Niger,NER,1960,7.53,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nigeria,NGA,2021,5.237,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nigeria,NGA,2020,5.309,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nigeria,NGA,2019,5.379,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nigeria,NGA,2018,5.447,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nigeria,NGA,2017,5.523,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nigeria,NGA,2016,5.584,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nigeria,NGA,2015,5.616,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nigeria,NGA,2014,5.664,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nigeria,NGA,2013,5.738,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nigeria,NGA,2012,5.832,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nigeria,NGA,2011,5.918,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nigeria,NGA,2010,5.98,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nigeria,NGA,2009,6.039,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nigeria,NGA,2008,6.078,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nigeria,NGA,2007,6.08,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nigeria,NGA,2006,6.081,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nigeria,NGA,2005,6.068,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nigeria,NGA,2004,6.085,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nigeria,NGA,2003,6.116,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nigeria,NGA,2002,6.135,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nigeria,NGA,2001,6.139,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nigeria,NGA,2000,6.124,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nigeria,NGA,1999,6.082,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nigeria,NGA,1998,6.069,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nigeria,NGA,1997,6.138,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nigeria,NGA,1996,6.217,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nigeria,NGA,1995,6.273,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nigeria,NGA,1994,6.319,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nigeria,NGA,1993,6.354,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nigeria,NGA,1992,6.391,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nigeria,NGA,1991,6.426,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nigeria,NGA,1990,6.459,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nigeria,NGA,1989,6.494,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nigeria,NGA,1988,6.498,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nigeria,NGA,1987,6.504,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nigeria,NGA,1986,6.557,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nigeria,NGA,1985,6.616,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nigeria,NGA,1984,6.701,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nigeria,NGA,1983,6.775,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nigeria,NGA,1982,6.799,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nigeria,NGA,1981,6.82,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nigeria,NGA,1980,6.847,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nigeria,NGA,1979,6.887,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nigeria,NGA,1978,6.921,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nigeria,NGA,1977,6.862,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nigeria,NGA,1976,6.806,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nigeria,NGA,1975,6.773,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nigeria,NGA,1974,6.703,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nigeria,NGA,1973,6.633,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nigeria,NGA,1972,6.579,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nigeria,NGA,1971,6.532,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nigeria,NGA,1970,6.466,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nigeria,NGA,1969,6.438,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nigeria,NGA,1968,6.42,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nigeria,NGA,1967,6.401,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nigeria,NGA,1966,6.386,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nigeria,NGA,1965,6.367,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nigeria,NGA,1964,6.362,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nigeria,NGA,1963,6.349,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nigeria,NGA,1962,6.356,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nigeria,NGA,1961,6.353,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nigeria,NGA,1960,6.364,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,North Macedonia,MKD,2021,1.6,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,North Macedonia,MKD,2020,1.31,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,North Macedonia,MKD,2019,1.34,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,North Macedonia,MKD,2018,1.42,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,North Macedonia,MKD,2017,1.43,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,North Macedonia,MKD,2016,1.5,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,North Macedonia,MKD,2015,1.49,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,North Macedonia,MKD,2014,1.5,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,North Macedonia,MKD,2013,1.5,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,North Macedonia,MKD,2012,1.5,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,North Macedonia,MKD,2011,1.46,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,North Macedonia,MKD,2010,1.6,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,North Macedonia,MKD,2009,1.5,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,North Macedonia,MKD,2008,1.47,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,North Macedonia,MKD,2007,1.46,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,North Macedonia,MKD,2006,1.46,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,North Macedonia,MKD,2005,1.5,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,North Macedonia,MKD,2004,1.529,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,North Macedonia,MKD,2003,1.744,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,North Macedonia,MKD,2002,1.789,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,North Macedonia,MKD,2001,1.735,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,North Macedonia,MKD,2000,1.861,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,North Macedonia,MKD,1999,1.775,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,North Macedonia,MKD,1998,1.894,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,North Macedonia,MKD,1997,1.916,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,North Macedonia,MKD,1996,2.061,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,North Macedonia,MKD,1995,2.131,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,North Macedonia,MKD,1994,2.224,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,North Macedonia,MKD,1993,2.098,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,North Macedonia,MKD,1992,2.12,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,North Macedonia,MKD,1991,2.189,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,North Macedonia,MKD,1990,2.185,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,North Macedonia,MKD,1989,2.202,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,North Macedonia,MKD,1988,2.234,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,North Macedonia,MKD,1987,2.272,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,North Macedonia,MKD,1986,2.286,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,North Macedonia,MKD,1985,2.318,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,North Macedonia,MKD,1984,2.356,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,North Macedonia,MKD,1983,2.402,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,North Macedonia,MKD,1982,2.438,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,North Macedonia,MKD,1981,2.423,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,North Macedonia,MKD,1980,2.417,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,North Macedonia,MKD,1979,2.429,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,North Macedonia,MKD,1978,2.448,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,North Macedonia,MKD,1977,2.487,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,North Macedonia,MKD,1976,2.543,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,North Macedonia,MKD,1975,2.592,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,North Macedonia,MKD,1974,2.636,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,North Macedonia,MKD,1973,2.69,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,North Macedonia,MKD,1972,2.772,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,North Macedonia,MKD,1971,2.863,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,North Macedonia,MKD,1970,2.965,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,North Macedonia,MKD,1969,3.101,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,North Macedonia,MKD,1968,3.219,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,North Macedonia,MKD,1967,3.332,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,North Macedonia,MKD,1966,3.432,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,North Macedonia,MKD,1965,3.516,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,North Macedonia,MKD,1964,3.56,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,North Macedonia,MKD,1963,3.611,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,North Macedonia,MKD,1962,3.682,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,North Macedonia,MKD,1961,3.809,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,North Macedonia,MKD,1960,3.967,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Norway,NOR,2021,1.55,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Norway,NOR,2020,1.48,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Norway,NOR,2019,1.53,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Norway,NOR,2018,1.56,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Norway,NOR,2017,1.62,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Norway,NOR,2016,1.71,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Norway,NOR,2015,1.72,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Norway,NOR,2014,1.75,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Norway,NOR,2013,1.78,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Norway,NOR,2012,1.85,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Norway,NOR,2011,1.88,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Norway,NOR,2010,1.95,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Norway,NOR,2009,1.98,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Norway,NOR,2008,1.96,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Norway,NOR,2007,1.9,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Norway,NOR,2006,1.9,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Norway,NOR,2005,1.84,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Norway,NOR,2004,1.83,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Norway,NOR,2003,1.8,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Norway,NOR,2002,1.75,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Norway,NOR,2001,1.78,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Norway,NOR,2000,1.85,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Norway,NOR,1999,1.85,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Norway,NOR,1998,1.81,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Norway,NOR,1997,1.86,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Norway,NOR,1996,1.89,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Norway,NOR,1995,1.87,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Norway,NOR,1994,1.87,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Norway,NOR,1993,1.86,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Norway,NOR,1992,1.88,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Norway,NOR,1991,1.92,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Norway,NOR,1990,1.93,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Norway,NOR,1989,1.89,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Norway,NOR,1988,1.84,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Norway,NOR,1987,1.74,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Norway,NOR,1986,1.71,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Norway,NOR,1985,1.68,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Norway,NOR,1984,1.66,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Norway,NOR,1983,1.66,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Norway,NOR,1982,1.71,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Norway,NOR,1981,1.7,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Norway,NOR,1980,1.72,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Norway,NOR,1979,1.75,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Norway,NOR,1978,1.77,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Norway,NOR,1977,1.75,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Norway,NOR,1976,1.86,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Norway,NOR,1975,1.98,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Norway,NOR,1974,2.13,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Norway,NOR,1973,2.23,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Norway,NOR,1972,2.38,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Norway,NOR,1971,2.49,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Norway,NOR,1970,2.5,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Norway,NOR,1969,2.7,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Norway,NOR,1968,2.75,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Norway,NOR,1967,2.81,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Norway,NOR,1966,2.9,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Norway,NOR,1965,2.94,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Norway,NOR,1964,2.98,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Norway,NOR,1963,2.93,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Norway,NOR,1962,2.91,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Norway,NOR,1961,2.94,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Norway,NOR,1960,2.85,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Oman,OMN,2021,2.623,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Oman,OMN,2020,2.687,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Oman,OMN,2019,2.776,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Oman,OMN,2018,2.883,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Oman,OMN,2017,2.937,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Oman,OMN,2016,2.946,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Oman,OMN,2015,2.959,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Oman,OMN,2014,2.956,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Oman,OMN,2013,2.949,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Oman,OMN,2012,2.929,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Oman,OMN,2011,2.94,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Oman,OMN,2010,2.943,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Oman,OMN,2009,2.841,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Oman,OMN,2008,2.806,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Oman,OMN,2007,2.813,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Oman,OMN,2006,2.921,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Oman,OMN,2005,3.049,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Oman,OMN,2004,3.2,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Oman,OMN,2003,3.346,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Oman,OMN,2002,3.501,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Oman,OMN,2001,3.69,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Oman,OMN,2000,3.893,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Oman,OMN,1999,4.126,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Oman,OMN,1998,4.344,
